00161, 11200
00162, 11200
00163, 11200
00164, 11200
00165, 11200
00166, 11200
00167, 11200
00168, 11200
00169, 03992
00170, 11200
00171, 11200
00172, 03792
00173, 11200
00174, 11200
00175, 11200
00176, 11200
00177, 11200
00178, 11200
00179, 11200
00180, 11200
00181, 11200
00182, 11200
00183, 11200
00184, 11200
00185, 11200
00186, 11200
00187, 11200
00188, 10264
00189, 11200
00190, 11200
00191, 11200
00192, 11200
00193, 11200
00194, 11200
00195, 11200
00196, 06624
00197, 11200
00198, 11200
00199, 11200
00200, 11200
00201, 11200
00202, 11200
00203, 11200
00204, 11200
00205, 11200
00206, 11200
00207, 11200
00208, 11200
00209, 11200
00210, 11200
00211, 11200
00212, 11200
00213, 06416
00214, 11200
00215, 11200
00216, 11200
00217, 11200
00218, 03832
00219, 11200
00220, 11200
00221, 11200
00222, 11200
00223, 11200
00224, 11200
00225, 11200
00226, 11200
00227, 11200
00228, 11200
00229, 11200
00230, 11200
00231, 11200
00232, 11200
00233, 11200
00234, 11200
00235, 11200
00236, 11200
00237, 06960
00238, 11200
00239, 11200
00240, 11200
00241, 11200
00242, 11200
00243, 11200
00244, 11200
00245, 11200
00246, 03032
00247, 11200
00248, 11200
00249, 11200
00250, 11200
00251, 11200
00252, 11200
00253, 11200
00254, 11200
00255, 11200
00256, 11200
00257, 11200
00258, 11200
00259, 11200
00260, 11200
00261, 11200
00262, 11200
00263, 11200
00264, 11200
00265, 11200
00266, 11200
00267, 11200
00268, 11200
00269, 11200
00270, 08272
00271, 11200
00272, 11200
00273, 11200
00274, 11200
00275, 11200
00276, 11200
00277, 11200
00278, 11200
00279, 11200
00280, 11200
00281, 11200
00282, 09952
00283, 11200
00284, 11200
00285, 11200
00286, 11200
00287, 11200
00288, 11200
00289, 11200
00290, 11200
00291, 11200
00292, 11200
00293, 11200
00294, 11200
00295, 11200
00296, 11200
00297, 11200
00298, 11200
00299, 11200
00300, 11200
00301, 10832
00302, 11200
00303, 11200
00304, 11200
00305, 11200
00306, 11200
00307, 11200
00308, 11200
00309, 11200
00310, 11200
00311, 06368
00312, 11200
00313, 11200
00314, 11200
00315, 11200
00316, 11200
00317, 11200
00318, 11200
00319, 11200
00320, 11200
00321, 11200
00322, 11200
00323, 11200
00324, 11200
00325, 11200
00326, 11200
00327, 11200
00328, 11200
00329, 11200
00330, 11200
00331, 11200
00332, 11200
00333, 11200
00334, 11200
00335, 11200
00336, 11200
00337, 11200
00338, 04704
00339, 11200
00340, 11200
00341, 11200
00342, 11200
00343, 11200
00344, 11200
00345, 11200
00346, 07248
00347, 11200
00348, 11200
00349, 11200
00350, 11200
00351, 11200
00352, 11200
00353, 11200
00354, 11200
00355, 11200
00356, 11200
00357, 11200
00358, 11200
00359, 11200
00360, 11200
00361, 11200
00362, 11200
00363, 11200
00364, 11200
00365, 11200
00366, 11200
00367, 11200
00368, 11200
00369, 11200
00370, 11200
00371, 11200
00372, 11200
00373, 11200
00374, 11200
00375, 11200
00376, 11200
00377, 11200
00378, 11200
00379, 11200
00380, 11200
00381, 02952
00382, 11200
00383, 11200
00384, 11200
00385, 11200
00386, 11200
00387, 11200
00388, 11200
00389, 11200
00390, 11200
00391, 11200
00392, 10560
00393, 11200
00394, 11200
00395, 11200
00396, 11200
00397, 11200
00398, 11200
00399, 11200
00400, 11200
00401, 11200
00402, 11200
00403, 11200
00404, 11200
00405, 11200
00406, 11200
00407, 11200
00408, 11200
00409, 11200
00410, 11200
00411, 11200
00412, 11200
00413, 11200
00414, 11200
00415, 11200
00416, 11200
00417, 11200
00418, 11200
00419, 11200
00420, 11200
00421, 11200
00422, 11200
00423, 11200
00424, 11200
00425, 11200
00426, 11200
00427, 11200
00428, 11200
00429, 11200
00430, 11200
00431, 11200
00432, 11200
00433, 11200
00434, 11200
00435, 11200
00436, 11200
00437, 11200
00438, 06608
00439, 11200
00440, 09608
00441, 11200
00442, 11200
00443, 11200
00444, 11200
00445, 11200
00446, 11200
00447, 11200
00448, 11200
00449, 11200
00450, 11200
00451, 11200
00452, 11200
00453, 11200
00454, 11200
00455, 11200
00456, 11200
00457, 11200
00458, 11200
00459, 11200
00460, 11200
00461, 11200
00462, 11200
00463, 11200
00464, 11200
00465, 11200
00466, 11200
00467, 11200
00468, 11200
00469, 11200
00470, 05736
00471, 11200
00472, 11200
00473, 11200
00474, 11200
00475, 11200
00476, 11200
00477, 11200
00478, 11200
00479, 11200
00480, 11200
00481, 11200
00482, 11200
00483, 11200
00484, 11200
00485, 11200
00486, 04864
00487, 11200
00488, 11200
00489, 11200
00490, 11200
00491, 11200
00492, 11200
00493, 11200
00494, 11200
00495, 11200
00496, 11200
00497, 11200
00498, 11200
00499, 11200
00500, 11200
00501, 11200
00502, 11200
00503, 11200
00504, 11200
00505, 11200
00506, 11200
00507, 11200
00508, 11200
00509, 11200
00510, 11200
00511, 11200
00512, 11200
00513, 11200
00514, 11200
00515, 11200
00516, 11200
00517, 11200
00518, 11200
00519, 11200
00520, 11200
00521, 11200
00522, 10856
00523, 11200
00524, 11200
00525, 11200
00526, 11200
00527, 11200
00528, 11200
00529, 11200
00530, 11200
00531, 11200
00532, 11200
00533, 06248
00534, 11200
00535, 11200
00536, 11200
00537, 11200
00538, 11200
00539, 11200
00540, 11200
00541, 11200
00542, 11200
00543, 11200
00544, 11200
00545, 11200
00546, 11200
00547, 11200
00548, 11200
00549, 11200
00550, 11200
00551, 11200
00552, 11200
00553, 11200
00554, 11200
00555, 11200
00556, 11200
00557, 11200
00558, 11200
00559, 05832
00560, 11200
00561, 11200
00562, 11200
00563, 11200
00564, 11200
00565, 11200
00566, 11200
00567, 11200
00568, 11200
00569, 11200
00570, 11200
00571, 11200
00572, 11200
00573, 04128
00574, 11200
00575, 11200
00576, 11200
00577, 11200
00578, 11200
00579, 11200
00580, 11200
00581, 11200
00582, 11200
00583, 11200
00584, 11200
00585, 11200
00586, 11200
00587, 11200
00588, 11200
00589, 11200
00590, 11200
00591, 11200
00592, 11200
00593, 11200
00594, 11200
00595, 11200
00596, 11200
00597, 11200
00598, 11200
00599, 11200
00600, 11200
00601, 11200
00602, 11200
00603, 11200
00604, 11200
00605, 11200
00606, 11200
00607, 11200
00608, 11200
00609, 11200
00610, 11200
00611, 11200
00612, 11200
00613, 11200
00614, 11200
00615, 11200
00616, 11200
00617, 11200
00618, 11200
00619, 11200
00620, 11200
00621, 11200
00622, 11200
00623, 11200
00624, 11200
00625, 11200
00626, 11200
00627, 11200
00628, 11200
00629, 11200
00630, 11200
00631, 11200
00632, 11200
00633, 11200
00634, 11200
00635, 11200
00636, 11200
00637, 11200
00638, 11200
00639, 11200
00640, 11200
00641, 11200
00642, 11200
00643, 11200
00644, 11200
00645, 11200
00646, 11200
00647, 11200
00648, 11200
00649, 11200
00650, 11200
00651, 11200
00652, 11200
00653, 11200
00654, 11200
00655, 11200
00656, 11200
00657, 11200
00658, 11200
00659, 11200
00660, 11200
00661, 11200
00662, 11200
00663, 11200
00664, 11200
00665, 11200
00666, 11200
00667, 11200
00668, 11200
00669, 11200
00670, 11200
00671, 11200
00672, 11200
00673, 11200
00674, 11200
00675, 11200
00676, 11200
00677, 11200
00678, 11200
00679, 11200
00680, 11200
00681, 11200
00682, 11200
00683, 11200
00684, 11200
00685, 11200
00686, 11200
00687, 11200
00688, 11200
00689, 11200
00690, 11200
00691, 11200
00692, 11200
00693, 11200
00694, 11200
00695, 11200
00696, 11200
00697, 11200
00698, 11200
00699, 11200
00700, 11200
00701, 11200
00702, 11200
00703, 11200
00704, 11200
00705, 11200
00706, 11200
00707, 11200
00708, 11200
00709, 11200
00710, 11200
00711, 11200
00712, 11200
00713, 11200
00714, 11200
00715, 11200
00716, 11200
00717, 11200
00718, 11200
00719, 11200
00720, 11200
00721, 11200
00722, 11200
00723, 11200
00724, 11200
00725, 11200
00726, 11200
00727, 11200
00728, 11200
00729, 11200
00730, 11200
00731, 11200
00732, 11200
00733, 11200
00734, 11200
00735, 11200
00736, 11200
00737, 11200
00738, 11200
00739, 11200
00740, 11200
00741, 11200
00742, 11200
00743, 06408
00744, 11200
00745, 11200
00746, 11200
00747, 11200
00748, 11200
00749, 11200
00750, 11200
00751, 11200
00752, 11200
00753, 11200
00754, 11200
00755, 11200
00756, 11200
00757, 11200
00758, 11200
00759, 11200
00760, 11200
00761, 11200
00762, 10824
00763, 11200
00764, 11200
00765, 11200
00766, 11200
00767, 11200
00768, 11200
00769, 11200
00770, 11200
00771, 11200
00772, 11200
00773, 11200
00774, 11200
00775, 11200
00776, 11200
00777, 11200
00778, 11200
00779, 11200
00780, 11200
00781, 11200
00782, 11200
00783, 11200
00784, 11200
00785, 11200
00786, 11200
00787, 11200
00788, 11200
00789, 11200
00790, 11200
00791, 11200
00792, 11200
00793, 11200
00794, 11200
00795, 11200
00796, 11200
00797, 11200
00798, 11200
00799, 11200
00800, 11200
00801, 11200
00802, 11200
00803, 11200
00804, 11200
00805, 00128
00806, 11200
00807, 11200
00808, 11200
00809, 11200
00810, 11200
00811, 11200
00812, 11200
00813, 11200
00814, 02600
00815, 11200
00816, 11200
00817, 11200
00818, 11200
00819, 11200
00820, 11200
00821, 11200
00822, 11200
00823, 11200
00824, 11200
00825, 11200
00826, 11200
00827, 11200
00828, 11200
00829, 11200
00830, 11200
00831, 11200
00832, 11200
00833, 11200
00834, 11200
00835, 11200
00836, 11200
00837, 11200
00838, 05008
00839, 11200
00840, 11200
00841, 11200
00842, 11200
00843, 11200
00844, 11200
00845, 11200
00846, 11200
00847, 11200
00848, 11200
00849, 07072
00850, 11200
00851, 11200
00852, 11200
00853, 11200
00854, 11200
00855, 11200
00856, 11200
00857, 11200
00858, 11200
00859, 11200
00860, 11200
00861, 11200
00862, 11200
00863, 11200
00864, 11200
00865, 11200
00866, 11200
00867, 11200
00868, 11200
00869, 11200
00870, 11200
00871, 11200
00872, 11200
00873, 11200
00874, 11200
00875, 11200
00876, 08176
00877, 11200
00878, 11200
00879, 11200
00880, 11200
00881, 11200
00882, 11200
00883, 11200
00884, 11200
00885, 11200
00886, 11200
00887, 11200
00888, 11200
00889, 11200
00890, 11200
00891, 11200
00892, 11200
00893, 11200
00894, 11200
00895, 11200
00896, 11200
00897, 11200
00898, 11200
00899, 11200
00900, 11200
00901, 11200
00902, 11200
00903, 11200
00904, 11200
00905, 11200
00906, 11200
00907, 11200
00908, 11200
00909, 01672
00910, 11200
00911, 02720
00912, 11200
00913, 11200
00914, 11200
00915, 11200
00916, 11200
00917, 11200
00918, 11200
00919, 11200
00920, 11200
00921, 11200
00922, 11200
00923, 11200
00924, 11200
00925, 11200
00926, 11200
00927, 11200
00928, 11200
00929, 11200
00930, 11200
00931, 11200
00932, 11200
00933, 11200
00934, 11200
00935, 00552
00936, 11200
00937, 11200
00938, 11200
00939, 11200
00940, 11200
00941, 11200
00942, 11200
00943, 11200
00944, 11200
00945, 07760
00946, 11200
00947, 11200
00948, 11200
00949, 11200
00950, 11200
00951, 11200
00952, 11200
00953, 11200
00954, 11200
00955, 11200
00956, 11200
00957, 11200
00958, 11200
00959, 11200
00960, 11200
00961, 11200
00962, 11200
00963, 11200
00964, 11200
00965, 11200
00966, 11200
00967, 11200
00968, 11200
00969, 11200
00970, 11200
00971, 11200
00972, 11200
00973, 11200
00974, 11200
00975, 11200
00976, 11200
00977, 11200
00978, 08528
00979, 11200
00980, 11200
00981, 11200
00982, 11200
00983, 11200
00984, 11200
00985, 04032
00986, 11200
00987, 11200
00988, 11200
00989, 11200
00990, 11200
00991, 11200
00992, 11200
00993, 11200
00994, 11200
00995, 11200
00996, 11200
00997, 11200
00998, 11200
00999, 11200
01000, 11200
01001, 11200
01002, 11200
01003, 11200
01004, 11200
01005, 11200
01006, 11200
01007, 01360
01008, 11200
01009, 11200
01010, 11200
01011, 11200
01012, 11200
01013, 11200
01014, 11200
01015, 11200
01016, 11200
01017, 11200
01018, 11200
01019, 11200
01020, 11200
01021, 11200
01022, 11200
01023, 11200
01024, 11200
01025, 11200
01026, 11200
01027, 11200
01028, 11200
01029, 11200
01030, 11200
01031, 11200
01032, 11200
01033, 07704
01034, 11200
01035, 11200
01036, 11200
01037, 11200
01038, 11200
01039, 11200
01040, 11200
01041, 11200
01042, 11200
01043, 11200
01044, 11200
01045, 11200
01046, 11200
01047, 11200
01048, 11200
01049, 11200
01050, 11200
01051, 11200
01052, 11200
01053, 11200
01054, 11200
01055, 11200
01056, 11200
01057, 11200
01058, 11200
01059, 11200
01060, 11200
01061, 11200
01062, 11200
01063, 11200
01064, 11200
01065, 11200
01066, 11200
01067, 11200
01068, 11200
01069, 02976
01070, 11200
01071, 11200
01072, 11200
01073, 11200
01074, 11200
01075, 11200
01076, 11200
01077, 11200
01078, 11200
01079, 11200
01080, 11200
01081, 11200
01082, 11200
01083, 11200
01084, 11200
01085, 11200
01086, 11200
01087, 11200
01088, 11200
01089, 00552
01090, 11200
01091, 11200
01092, 11200
01093, 11200
01094, 11200
01095, 11200
01096, 11200
01097, 04976
01098, 11200
01099, 11200
01100, 11200
01101, 11200
01102, 11200
01103, 11200
01104, 11200
01105, 11200
01106, 11200
01107, 11200
01108, 11200
01109, 11200
01110, 11200
01111, 11200
01112, 11200
01113, 11200
01114, 11200
01115, 11200
01116, 11200
01117, 11200
01118, 11200
01119, 11200
01120, 11200
01121, 11200
01122, 11200
01123, 11200
01124, 11200
01125, 11200
01126, 11200
01127, 11200
01128, 11200
01129, 11200
01130, 11200
01131, 11200
01132, 11200
01133, 03528
01134, 11200
01135, 11200
01136, 03232
01137, 11200
01138, 11200
01139, 11200
01140, 11200
01141, 11200
01142, 11200
01143, 11200
01144, 11200
01145, 11200
01146, 11200
01147, 11200
01148, 11200
01149, 11200
01150, 11200
01151, 11200
01152, 11200
01153, 11200
01154, 11200
01155, 11200
01156, 11200
01157, 11200
01158, 11200
01159, 11200
01160, 11200
01161, 11200
01162, 11200
01163, 11200
01164, 11200
01165, 11200
01166, 11200
01167, 06328
01168, 11200
01169, 11200
01170, 06224
01171, 11200
01172, 11200
01173, 11200
01174, 11200
01175, 11200
01176, 11200
01177, 11200
01178, 11200
01179, 11200
01180, 11200
01181, 11200
01182, 11200
01183, 11200
01184, 11200
01185, 11200
01186, 11200
01187, 11200
01188, 11200
01189, 11200
01190, 11200
01191, 11200
01192, 11200
01193, 11200
01194, 11200
01195, 02128
01196, 11200
01197, 11200
01198, 11200
01199, 11200
01200, 11200
01201, 11200
01202, 11200
01203, 11200
01204, 05432
01205, 11200
01206, 11200
01207, 11200
01208, 11200
01209, 11200
01210, 11200
01211, 11200
01212, 11200
01213, 11200
01214, 11200
01215, 11200
01216, 11200
01217, 11200
01218, 11200
01219, 11200
01220, 11200
01221, 11200
01222, 11200
01223, 11200
01224, 11200
01225, 11200
01226, 11200
01227, 11200
01228, 11200
01229, 11200
01230, 11200
01231, 11200
01232, 11200
01233, 11200
01234, 11200
01235, 11200
01236, 11200
01237, 06856
01238, 11200
01239, 11200
01240, 11200
01241, 11200
01242, 06992
01243, 11200
01244, 11200
01245, 11200
01246, 11200
01247, 11200
01248, 11200
01249, 11200
01250, 11200
01251, 11200
01252, 11200
01253, 11200
01254, 11200
01255, 11200
01256, 11200
01257, 11200
01258, 11200
01259, 11200
01260, 11200
01261, 11200
01262, 11200
01263, 11200
01264, 11200
01265, 11200
01266, 11200
01267, 11200
01268, 11200
01269, 11200
01270, 11200
01271, 11200
01272, 00984
01273, 00280
01274, 00424
01275, 00152
01276, 11200
01277, 11200
01278, 11200
01279, 11200
01280, 09104
01281, 11200
01282, 11200
01283, 11200
01284, 11200
01285, 11200
01286, 11200
01287, 11200
01288, 11200
01289, 11200
01290, 11200
01291, 11200
01292, 11200
01293, 11200
01294, 11200
01295, 11200
01296, 11200
01297, 11200
01298, 11200
01299, 11200
01300, 11200
01301, 11200
01302, 11200
01303, 11200
01304, 11200
01305, 11200
01306, 03240
01307, 11200
01308, 11200
01309, 11200
01310, 11200
01311, 11200
01312, 11200
01313, 11200
01314, 11200
01315, 11200
01316, 11200
01317, 07360
01318, 11200
01319, 11200
01320, 11200
01321, 11200
01322, 11200
01323, 11200
01324, 11200
01325, 11200
01326, 11200
01327, 11200
01328, 11200
01329, 11200
01330, 11200
01331, 11200
01332, 11200
01333, 11200
01334, 11200
01335, 11200
01336, 11200
01337, 11200
01338, 11200
01339, 11200
01340, 11200
01341, 11200
01342, 11200
01343, 11200
01344, 11200
01345, 11200
01346, 11200
01347, 11200
01348, 11200
01349, 11200
01350, 11200
01351, 11200
01352, 11200
01353, 11200
01354, 11200
01355, 11200
01356, 11200
01357, 11200
01358, 11200
01359, 11200
01360, 11200
01361, 11200
01362, 11200
01363, 11200
01364, 11200
01365, 11200
01366, 11200
01367, 11200
01368, 11200
01369, 11200
01370, 11200
01371, 11200
01372, 11200
01373, 11200
01374, 11200
01375, 11200
01376, 11200
01377, 11200
01378, 11200
01379, 11200
01380, 11200
01381, 11200
01382, 11200
01383, 11200
01384, 11200
01385, 11200
01386, 11200
01387, 11200
01388, 11200
01389, 11200
01390, 11200
01391, 11200
01392, 11200
01393, 11200
01394, 11200
01395, 11200
01396, 11200
01397, 11200
01398, 11200
01399, 11200
01400, 11200
01401, 11200
01402, 11200
01403, 11200
01404, 11200
01405, 11200
01406, 11200
01407, 11200
01408, 11200
01409, 11200
01410, 11200
01411, 11200
01412, 11200
01413, 11200
01414, 11200
01415, 11200
01416, 11200
01417, 11200
01418, 11200
01419, 11200
01420, 11200
01421, 11200
01422, 11200
01423, 11200
01424, 11200
01425, 11200
01426, 11200
01427, 11200
01428, 11200
01429, 11200
01430, 11200
01431, 11200
01432, 11200
01433, 11200
01434, 11200
01435, 11200
01436, 11200
01437, 11200
01438, 11200
01439, 11200
01440, 11200
01441, 11200
01442, 11200
01443, 11200
01444, 11200
01445, 11200
01446, 11200
01447, 11200
01448, 11200
01449, 11200
01450, 11200
01451, 11200
01452, 11200
01453, 11200
01454, 11200
01455, 11200
01456, 11200
01457, 11200
01458, 11200
01459, 11200
01460, 11200
01461, 11200
01462, 11200
01463, 11200
01464, 11200
01465, 11200
01466, 11200
01467, 11200
01468, 11200
01469, 11200
01470, 11200
01471, 11200
01472, 11200
01473, 11200
01474, 11200
01475, 11200
01476, 11200
01477, 11200
01478, 11200
01479, 11200
01480, 11200
01481, 11200
01482, 11200
01483, 11200
01484, 11200
01485, 11200
01486, 11200
01487, 11200
01488, 11200
01489, 11200
01490, 11200
01491, 11200
01492, 11200
01493, 11200
01494, 11200
01495, 11200
01496, 11200
01497, 11200
01498, 11200
01499, 11200
01500, 11200
01501, 11200
01502, 11200
01503, 11200
01504, 11200
01505, 11200
01506, 11200
01507, 11200
01508, 11200
01509, 11200
01510, 11200
01511, 11200
01512, 11200
01513, 11200
01514, 11200
01515, 11200
01516, 11200
01517, 11200
01518, 11200
01519, 11200
01520, 11200
01521, 11200
01522, 11200
01523, 11200
01524, 11200
01525, 11200
01526, 11200
01527, 11200
01528, 11200
01529, 11200
01530, 11200
01531, 11200
01532, 11200
01533, 11200
01534, 11200
01535, 11200
01536, 11200
01537, 11200
01538, 11200
01539, 11200
01540, 11200
01541, 11200
01542, 11200
01543, 11200
01544, 11200
01545, 11200
01546, 11200
01547, 11200
01548, 11200
01549, 11200
01550, 11200
01551, 00232
01552, 00840
01553, 11200
01554, 11200
01555, 11200
01556, 11200
01557, 11200
01558, 11200
01559, 11200
01560, 11200
01561, 11200
01562, 11200
01563, 11200
01564, 11200
01565, 11200
01566, 11200
01567, 00248
01568, 11200
01569, 09216
01570, 11200
01571, 11200
01572, 11200
01573, 11200
01574, 11200
01575, 11200
01576, 11200
01577, 11200
01578, 11200
01579, 11200
01580, 11200
01581, 11200
01582, 11200
01583, 11200
01584, 11200
01585, 11200
01586, 03952
01587, 11200
01588, 11200
01589, 11200
01590, 03984
01591, 11200
01592, 11200
01593, 11200
01594, 11200
01595, 11200
01596, 11200
01597, 11200
01598, 11200
01599, 11200
01600, 11200
01601, 11200
01602, 11200
01603, 11200
01604, 11200
01605, 11200
01606, 11200
01607, 11200
01608, 10248
01609, 11200
01610, 11200
01611, 11200
01612, 11200
01613, 11200
01614, 11200
01615, 09648
01616, 11200
01617, 11200
01618, 11200
01619, 11200
01620, 11200
01621, 11200
01622, 11200
01623, 11200
01624, 11200
01625, 11200
01626, 11200
01627, 11200
01628, 11200
01629, 11200
01630, 11200
01631, 11200
01632, 11200
01633, 11200
01634, 11200
01635, 11200
01636, 11200
01637, 11200
01638, 10944
01639, 11200
01640, 11200
01641, 00904
01642, 11200
01643, 11200
01644, 11200
01645, 11200
01646, 11200
01647, 11200
01648, 11200
01649, 11200
01650, 11200
01651, 11200
01652, 11200
01653, 11200
01654, 11200
01655, 11200
01656, 11200
01657, 11200
01658, 11200
01659, 11200
01660, 11200
01661, 11200
01662, 07960
01663, 11200
01664, 11200
01665, 11200
01666, 11200
01667, 11200
01668, 11200
01669, 11200
01670, 11200
01671, 11200
01672, 11200
01673, 02064
01674, 11200
01675, 11200
01676, 11200
01677, 11200
01678, 11200
01679, 11200
01680, 11200
01681, 11200
01682, 11200
01683, 11200
01684, 11200
01685, 11200
01686, 11200
01687, 11200
01688, 11200
01689, 11200
01690, 11200
01691, 11200
01692, 11200
01693, 11200
01694, 11200
01695, 11200
01696, 11200
01697, 11200
01698, 11200
01699, 11200
01700, 11200
01701, 03288
01702, 11200
01703, 11200
01704, 05048
01705, 11200
01706, 11200
01707, 11200
01708, 11200
01709, 11200
01710, 11200
01711, 11200
01712, 11200
01713, 11200
01714, 11200
01715, 11200
01716, 11200
01717, 11200
01718, 11200
01719, 11200
01720, 11200
01721, 11200
01722, 11200
01723, 11200
01724, 11200
01725, 11200
01726, 11200
01727, 11200
01728, 11200
01729, 11200
01730, 11200
01731, 11200
01732, 11200
01733, 11200
01734, 11200
01735, 11200
01736, 11200
01737, 11200
01738, 05640
01739, 11200
01740, 04912
01741, 11200
01742, 11200
01743, 11200
01744, 11200
01745, 11200
01746, 11200
01747, 11200
01748, 11200
01749, 11200
01750, 11200
01751, 11200
01752, 11200
01753, 11200
01754, 11200
01755, 11200
01756, 11200
01757, 11200
01758, 11200
01759, 11200
01760, 11200
01761, 11200
01762, 11200
01763, 11200
01764, 11200
01765, 11200
01766, 11200
01767, 11200
01768, 08624
01769, 11200
01770, 11200
01771, 11200
01772, 11200
01773, 11200
01774, 11200
01775, 11200
01776, 11200
01777, 11200
01778, 07240
01779, 11200
01780, 11200
01781, 11200
01782, 11200
01783, 11200
01784, 11200
01785, 11200
01786, 11200
01787, 11200
01788, 11200
01789, 11200
01790, 11200
01791, 11200
01792, 11200
01793, 11200
01794, 11200
01795, 11200
01796, 11200
01797, 11200
01798, 11200
01799, 11200
01800, 11200
01801, 11200
01802, 11200
01803, 11200
01804, 11200
01805, 04344
01806, 11200
01807, 11200
01808, 11200
01809, 11200
01810, 11200
01811, 11200
01812, 11200
01813, 11200
01814, 11200
01815, 11200
01816, 00216
01817, 11200
01818, 11200
01819, 11200
01820, 11200
01821, 11200
01822, 11200
01823, 11200
01824, 11200
01825, 11200
01826, 11200
01827, 11200
01828, 11200
01829, 11200
01830, 11200
01831, 11200
01832, 11200
01833, 11200
01834, 11200
01835, 11200
01836, 11200
01837, 11200
01838, 11200
01839, 11200
01840, 11200
01841, 11200
01842, 11200
01843, 11200
01844, 11200
01845, 11200
01846, 11200
01847, 06816
01848, 11200
01849, 11200
01850, 09472
01851, 11200
01852, 11200
01853, 11200
01854, 11200
01855, 11200
01856, 11200
01857, 11200
01858, 11200
01859, 11200
01860, 11200
01861, 11200
01862, 11200
01863, 11200
01864, 11200
01865, 11200
01866, 11200
01867, 11200
01868, 11200
01869, 11200
01870, 11200
01871, 11200
01872, 11200
01873, 11200
01874, 11200
01875, 11200
01876, 11200
01877, 11200
01878, 11200
01879, 01072
01880, 11200
01881, 11200
01882, 11200
01883, 11200
01884, 01944
01885, 11200
01886, 11200
01887, 11200
01888, 11200
01889, 11200
01890, 11200
01891, 11200
01892, 11200
01893, 11200
01894, 11200
01895, 11200
01896, 11200
01897, 11200
01898, 11200
01899, 11200
01900, 11200
01901, 11200
01902, 11200
01903, 11200
01904, 11200
01905, 11200
01906, 11200
01907, 11200
01908, 11200
01909, 11200
01910, 11200
01911, 11200
01912, 11200
01913, 00552
01914, 11200
01915, 11200
01916, 11200
01917, 11200
01918, 11200
01919, 11200
01920, 11200
01921, 11200
01922, 11200
01923, 11200
01924, 11200
01925, 11200
01926, 03152
01927, 11200
01928, 11200
01929, 11200
01930, 11200
01931, 11200
01932, 11200
01933, 11200
01934, 11200
01935, 11200
01936, 11200
01937, 11200
01938, 11200
01939, 11200
01940, 11200
01941, 11200
01942, 11200
01943, 11200
01944, 11200
01945, 11200
01946, 11200
01947, 11200
01948, 11200
01949, 11200
01950, 11200
01951, 11200
01952, 11200
01953, 11200
01954, 11200
01955, 11200
01956, 11200
01957, 11200
01958, 11200
01959, 11200
01960, 04280
01961, 11200
01962, 11200
01963, 11200
01964, 11200
01965, 11200
01966, 11200
01967, 11200
01968, 01744
01969, 11200
01970, 11200
01971, 11200
01972, 11200
01973, 11200
01974, 11200
01975, 11200
01976, 11200
01977, 11200
01978, 11200
01979, 11200
01980, 11200
01981, 11200
01982, 11200
01983, 11200
01984, 11200
01985, 11200
01986, 11200
01987, 11200
01988, 11200
01989, 11200
01990, 11200
01991, 11200
01992, 11200
01993, 11200
01994, 11200
01995, 11200
01996, 11200
01997, 11200
01998, 11200
01999, 11200
